00:03:13.966 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.BasicTypeReference@31d6e7db
00:03:13.966 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration ZonedDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@30925ab2
00:03:13.966 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration ZonedDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@3fdfa5c4
00:03:13.966 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration date -> org.hibernate.type.BasicTypeReference@65cdea73
00:03:13.966 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration java.sql.Date -> org.hibernate.type.BasicTypeReference@65cdea73
00:03:13.966 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration time -> org.hibernate.type.BasicTypeReference@63a3212e
00:03:13.966 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration java.sql.Time -> org.hibernate.type.BasicTypeReference@63a3212e
00:03:13.966 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration timestamp -> org.hibernate.type.BasicTypeReference@4146a022
00:03:13.966 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration java.sql.Timestamp -> org.hibernate.type.BasicTypeReference@4146a022
00:03:13.966 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration java.util.Date -> org.hibernate.type.BasicTypeReference@4146a022
00:03:13.966 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration calendar -> org.hibernate.type.BasicTypeReference@375cc4b
00:03:13.966 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration java.util.Calendar -> org.hibernate.type.BasicTypeReference@375cc4b
00:03:13.966 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.BasicTypeReference@375cc4b
00:03:13.966 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration calendar_date -> org.hibernate.type.BasicTypeReference@9612024
00:03:13.966 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration calendar_time -> org.hibernate.type.BasicTypeReference@73b1ca77
00:03:13.966 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration instant -> org.hibernate.type.BasicTypeReference@7022393
00:03:13.966 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration java.time.Instant -> org.hibernate.type.BasicTypeReference@7022393
00:03:13.966 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration uuid -> org.hibernate.type.BasicTypeReference@2ab8a0ac
00:03:13.966 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration java.util.UUID -> org.hibernate.type.BasicTypeReference@2ab8a0ac
00:03:13.967 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration pg-uuid -> org.hibernate.type.BasicTypeReference@2ab8a0ac
00:03:13.967 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration uuid-binary -> org.hibernate.type.BasicTypeReference@2a58d5df
00:03:13.967 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration uuid-char -> org.hibernate.type.BasicTypeReference@57c74091
00:03:13.967 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration class -> org.hibernate.type.BasicTypeReference@41cfef41
00:03:13.967 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration java.lang.Class -> org.hibernate.type.BasicTypeReference@41cfef41
00:03:13.967 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration currency -> org.hibernate.type.BasicTypeReference@2e1d9a14
00:03:13.967 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration Currency -> org.hibernate.type.BasicTypeReference@2e1d9a14
00:03:13.967 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration java.util.Currency -> org.hibernate.type.BasicTypeReference@2e1d9a14
00:03:13.967 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration locale -> org.hibernate.type.BasicTypeReference@42074425
00:03:13.967 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration java.util.Locale -> org.hibernate.type.BasicTypeReference@42074425
00:03:13.967 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration serializable -> org.hibernate.type.BasicTypeReference@2fa9573c
